Piece,Control,FTC, FCe,pct,classify,Grade,    Cold, Cold,FMX, FMX+,lock,Hot,   Hot,,Temp Thick, CBX, Opr,Opr,   Opr,  Opr ,     Op,   FTC1,FTC2,FTS,FSYS, Thd,  Clr,  Prm, Prm , Flt,TL,     Spd,Spd,Acc,Dly,Slp,Spr,Skd,FTC,Slw,New,Ctr,Cur,Spd,Lpr,Rset,Opr,Spy,CTC,Smp,Rej,Mat, Prd,  Lheat,  Slope,  Slope , Slope ,Surf , Pred,  Meas ,  FSU,   ClrMax ,FTCPrd,  Tail, Decel,    Prd , XBar,Dly,    Msrd , Ctrl,  HiAcc, Zoom,Burst,HiAcl, Smp,  Adj, -----, -----,-----,-----,-----,-----,-----,---FTPRP-----,-----,-----,-----,-----,-----,-----, -----,-----,-----,-----,FTAPP-----,-----,-----,-----
Id     ,  startTime  , OK, No,  on,pce, Name ,    Thick, Wid , Temp, Off , -onT, Thick,  Wid , Off , Off,    On ,  ThdSpd , TlSpd , Speed, TlDecl ,   Acc1  ,Gt  , Gt ,  Gt , Burst,spdLm,SpdLm,Ctrl,TlDcl,TVD,SpdAch,Imd,Dly,Man,Clr,Vld,Avl,Mrk,Dsc,Int,Ref,Int,Lim,Lim,Sat,Req, Int,Chg,Hld,Mis,ect,cod, tmp,  Mult,   Hd,     Tl,      Full ,  EnTmp,  ThdSpd, ThdSpd,  MaxSpd , HdSpd ,MaxSpd  ,  Spd ,  Rate, Len ,Len Dist , Len , Len , Perm , Perm, Perm , StTmp,  Len ,  NAcl, FAM, GRT  ,DlyDst, Dly ,TlSpd ,TlRate, clrHSp, DclStd, Burst,  Hi_Acl ,Zoom ,AclRot, AclMin ,AclMax, Fam, Grt ,AclIdx, TempV ,  NormAcl, Cor[0], AclBase , cor[1], AvgSlp
90755000400  ,06:31:25.521 , T ,   1,  67, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     894,   0.000,  -1.302,  -1.243,  -1.268  1066  ,   3.70,   3.70,   4.95,   6.80,   3.70,   7.20,  -0.06,   132.8,   30.5, 105.7,   158.2,    0.0,   T,     T,     F,     851,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755000500  ,06:34:07.230 , T ,   1,  65, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     894,   0.000,  -1.119,  -1.144,  -1.244  1058  ,   3.70,   3.70,   4.95,   6.80,   3.70,   7.20,  -0.06,   129.5,   29.8, 96.7,   156.3,    0.0,   T,     T,     F,     858,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755000600  ,06:36:49.083 , T ,   1,  62, F , R5041010     ,  7.500 , 850 , 820 , 832 , 817 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     893,   0.000,  -1.357,  -1.306,  -1.304  1065  ,   3.70,   3.70,   4.93,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 105.7,   159.9,    0.0,   T,     T,     F,     852,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755000700  ,06:39:30.244 , T ,   1,  61, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     896,   0.000,  -1.268,  -1.322,  -1.280  1065  ,   3.70,   3.70,   4.97,   6.80,   3.70,   7.20,  -0.06,   129.5,   29.8, 96.7,   158.5,    0.0,   T,     T,     F,     852,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755000800  ,06:42:11.561 , T ,   1,  67, F , R5041010     ,  7.500 , 850 , 820 , 832 , 839 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     894,   0.000,  -1.401,  -1.306,  -1.316  1067  ,   3.70,   3.70,   4.93,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 105.7,   159.5,    0.0,   T,     T,     F,     852,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755000900  ,06:44:55.316 , T ,   1,  70, F , R5041010     ,  7.500 , 850 , 820 , 832 , 841 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     902,   0.000,  -1.501,  -1.196,  -1.346  1080  ,   3.70,   3.70,   5.08,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 96.7,   158.7,    0.0,   T,     T,     F,     855,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755001000  ,06:47:36.602 , T ,   1,  68, F , R5041010     ,  7.500 , 850 , 820 , 832 , 840 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     903,   0.000,  -1.548,  -1.196,  -1.359  1082  ,   3.70,   3.70,   5.09,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 105.7,   158.9,    0.0,   T,     T,     F,     855,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100100  ,06:50:22.986 , T ,   1,  64, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     898,   0.000,  -1.069,  -1.197,  -1.247  1064  ,   3.70,   3.70,   5.01,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 96.7,   159.3,    0.0,   T,     T,     F,     860,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100200  ,06:53:04.397 , T ,   1,  64, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     896,   0.000,  -1.070,  -1.185,  -1.238  1061  ,   3.70,   3.70,   4.99,   6.80,   3.70,   7.20,  -0.06,   129.5,   29.8, 105.7,   159.0,    0.0,   T,     T,     F,     858,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100300  ,06:55:46.260 , T ,   1,  62, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     893,   0.000,  -1.311,  -1.236,  -1.297  1066  ,   3.70,   3.70,   4.94,   6.80,   3.70,   7.20,  -0.06,   128.4,   29.5, 96.7,   159.0,    0.0,   T,     T,     F,     855,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100400  ,06:58:31.978 , T ,   1,  68, F , R5041010     ,  7.500 , 850 , 820 , 832 , 844 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     903,   0.000,  -1.547,  -1.230,  -1.365  1083  ,   3.70,   3.70,   5.10,   6.80,   3.70,   7.20,  -0.06,   129.5,   29.8, 105.7,   156.2,    0.0,   T,     T,     F,     855,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100500  ,07:01:13.503 , T ,   1,  64, F , R5041010     ,  7.500 , 850 , 820 , 832 , 845 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     902,   0.000,  -1.717,  -1.320,  -1.403  1084  ,   3.70,   3.70,   5.08,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 96.7,   158.6,    0.0,   T,     T,     F,     853,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100600  ,07:03:54.836 , T ,   1,  61, F , R5041010     ,  7.500 , 850 , 820 , 832 , 847 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     901,   0.000,  -1.685,  -1.319,  -1.394  1082  ,   3.70,   3.70,   5.06,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 105.7,   158.7,    0.0,   T,     T,     F,     852,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100700  ,07:06:41.031 , T ,   1,  63, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     895,   0.000,  -1.262,  -1.291,  -1.271  1066  ,   3.70,   3.70,   4.96,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 96.7,   159.0,    0.0,   T,     T,     F,     852,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100800  ,07:09:22.552 , T ,   1,  61, F , R5041010     ,  7.500 , 850 , 820 , 832 , 832 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     894,   0.000,  -1.372,  -1.297,  -1.312  1066  ,   3.70,   3.70,   4.93,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 105.7,   159.5,    0.0,   T,     T,     F,     853,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755100900  ,07:12:08.104 , T ,   1,  65, F , R5041010     ,  7.500 , 850 , 820 , 832 , 842 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     902,   0.000,  -1.585,  -1.177,  -1.380  1081  ,   3.70,   3.70,   5.07,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 96.7,   157.4,    0.0,   T,     T,     F,     858,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755101000  ,07:14:49.359 , T ,   1,  58, F , R5041010     ,  7.500 , 850 , 820 , 832 , 847 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     901,   0.000,  -1.555,  -1.177,  -1.372  1080  ,   3.70,   3.70,   5.06,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 105.7,   156.5,    0.0,   T,     T,     F,     858,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755200100  ,07:17:30.810 , T ,   1,  60, F , R5041010     ,  7.500 , 850 , 820 , 832 , 847 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     901,   0.000,  -1.507,  -1.176,  -1.359  1078  ,   3.70,   3.70,   5.06,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 96.7,   158.3,    0.0,   T,     T,     F,     859,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90755200200  ,07:20:12.126 , T ,   1,  57, F , R5041010     ,  7.500 , 850 , 820 , 832 , 847 , 7.879 , 859 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   F ,   T ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   T,   F,   F,   F,   T,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,  23,     900,   0.000,  -1.453,  -1.176,  -1.344  1075  ,   3.70,   3.70,   5.05,   6.80,   3.70,   7.20,  -0.06,   130.6,   30.0, 105.7,   158.6,    0.0,   T,     T,     F,     857,   2.5,   0.00,  5,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   5,  11,     0,   6.059,   0.000,   0.288,   0.050,   0.066, -1.484,
90727000500  ,07:24:46.984 , T ,   1,  69, F , R3001010     ,  2.750 , 670 , 860 , 872 , 872 , 3.084 , 677 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -1.979,  -1.187,  -2.186  1077  ,   7.20,   7.20,  13.08,  10.50,   7.20,  10.30,  -0.30,   301.7,   31.8, 96.7,   428.6,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   5,    0.0,    F,   9.00,  -0.30,  10.50,     6,    T,     0.120,    T,   0.0,   0.000,  0.060,   2,   5,     0, -29.859,   0.023,   0.042,   0.050,  -0.045, -1.728,
90727000600  ,07:27:30.005 , T ,   1,  63, F , R3001010     ,  2.750 , 670 , 860 , 872 , 872 , 3.084 , 677 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.396,  -1.199,  -1.798  1066  ,   7.20,   7.20,  13.23,  10.50,   7.20,  10.31,  -0.30,   294.7,   31.0, 105.7,   421.8,    0.0,   F,     F,     F,       0,   5.0,   0.03,  2,   5,    0.0,    F,   9.00,  -0.30,  10.50,     6,    T,     0.120,    T,   0.0,   0.000,  0.060,   2,   5,     0, -29.859,   0.023,   0.042,   0.050,  -0.045, -1.728,
90727000900  ,07:47:19.514 , T ,   1,  72, F , R3001010     ,  2.750 , 670 , 860 , 872 , 872 , 3.084 , 677 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.828,  -1.166,  -2.111  1076  ,   7.20,   7.20,  13.09,  10.50,   7.20,  10.30,  -0.30,   292.3,   30.8, 96.7,   167.9,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   5,    0.0,    F,   9.00,  -0.30,  10.50,     6,    T,     0.120,    T,   0.0,   0.000,  0.060,   2,   5,     0, -29.859,   0.023,   0.042,   0.050,  -0.045, -1.728,
90727001000  ,07:50:02.712 , T ,   1,  64, F , R3001010     ,  2.750 , 670 , 860 , 872 , 872 , 3.084 , 677 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     874,   0.000,  -1.498,  -1.203,  -1.768  1066  ,   7.20,   7.20,  13.25,  10.50,   7.20,  10.30,  -0.30,   299.5,   31.5, 105.7,   430.1,    0.0,   F,     F,     F,       0,   5.0,   0.03,  2,   5,    0.0,    F,   9.00,  -0.30,  10.50,     6,    T,     0.120,    T,   0.0,   0.000,  0.060,   2,   5,     0, -29.859,   0.023,   0.042,   0.050,  -0.045, -1.728,
90727100100  ,07:52:46.583 , T ,   1,  62, F , R3001010     ,  2.250 , 650 , 860 , 872 , 872 , 2.578 , 657 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     877,   0.000,  -0.985,  -1.230,  -1.389  1048  ,   8.31,   8.31,  14.47,  10.50,   8.31,  11.37,  -0.30,   354.1,   32.3, 96.7,   495.6,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   4,   30.0,    F,  10.00,  -0.30,  10.50,     6,    T,     0.130,    T,   0.0,   0.000,  0.070,   2,   4,     0, -40.000,   0.029,   0.008,   0.050,  -0.052, -1.661,
90727100200  ,07:55:26.166 , T ,   1,  63, F , R3001010     ,  2.250 , 650 , 860 , 872 , 872 , 2.578 , 657 , 12 ,  0.300 , T,   0.00,   1.00,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     876,   0.000,  -0.875,  -1.199,  -1.383  1048  ,   8.24,   8.24,  14.48,  10.50,   8.24,  11.37,  -0.30,   354.1,   32.3, 105.7,   497.9,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   4,   30.0,    F,  10.00,  -0.30,  10.50,     6,    T,     0.130,    T,   0.0,   0.000,  0.070,   2,   4,     0, -40.000,   0.029,   0.008,   0.050,  -0.052, -1.661,
90727100700  ,08:37:18.629 , T ,   1,  61, F , R3001010     ,  2.250 , 650 , 860 , 872 , 872 , 2.578 , 657 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -2.276,  -1.246,  -2.266  1072  ,   8.20,   8.20,  14.14,  10.50,   8.20,  11.56,  -0.30,   354.1,   32.3, 96.7,   495.5,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   4,   30.0,    F,  10.00,  -0.30,  10.50,     6,    T,     0.130,    T,   0.0,   0.000,  0.070,   2,   4,     0, -40.000,   0.029,   0.008,   0.050,  -0.052, -1.661,
90727100800  ,08:40:00.791 , T ,   1,  63, F , R3001010     ,  3.500 , 650 , 860 , 872 , 872 , 3.842 , 657 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     876,   0.000,  -1.063,  -0.949,  -1.003  1052  ,   6.80,   6.80,  10.90,  10.00,   6.80,   9.43,  -0.25,   237.3,   32.3, 105.7,   348.1,    0.0,   F,     F,     F,       0,   5.0,   0.01,  2,   7,    0.0,    F,   8.00,  -0.25,  10.00,     6,    T,     0.090,    T,   0.0,   0.000,  0.025,   2,   7,     0, -27.820,   0.009,   0.119,   0.050,  -0.095, -1.303,
90727100900  ,08:44:56.110 , T ,   1,  65, F , R3001010     ,  3.000 , 650 , 860 , 872 , 872 , 3.336 , 657 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     871,   0.000,  -1.729,  -1.088,  -1.325  1078  ,   7.00,   7.00,  11.84,  10.00,   7.00,  10.47,  -0.28,   267.2,   31.5, 96.7,   388.2,    0.0,   F,     F,     F,       0,   5.0,   0.02,  2,   6,    0.0,    F,   9.00,  -0.28,  10.00,     6,    T,     0.100,    T,   0.0,   0.000,  0.040,   2,   6,     0, -31.551,   0.015,   0.049,   0.050,  -0.028, -1.733,
90727101000  ,08:47:37.897 , T ,   1,  64, F , R3001010     ,  2.250 , 650 , 860 , 872 , 872 , 2.578 , 657 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -2.576,  -1.267,  -2.534  1072  ,   8.34,   8.34,  14.24,  10.50,   8.34,  11.56,  -0.30,   356.8,   32.5, 105.7,   503.6,    0.0,   F,     F,     F,       0,   5.0,   0.05,  2,   4,   30.0,    F,  10.00,  -0.30,  10.50,     6,    T,     0.130,    T,   0.0,   0.000,  0.070,   2,   4,     0, -40.000,   0.029,   0.008,   0.050,  -0.052, -1.661,
90727200100  ,08:50:22.182 , T ,   1,  62, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.501,  -1.307,  -1.673  1047  ,   9.72,   9.72,  15.28,  11.00,   9.72,  11.59,  -0.30,   444.6,   33.8, 96.7,   592.1,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
90727200200  ,08:53:07.278 , T ,   1,  61, F , R3001010     ,  1.750 , 630 , 860 , 872 , 872 , 2.073 , 637 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     875,   0.000,  -2.012,  -1.170,  -1.962  1055  ,   9.48,   9.48,  15.28,  11.00,   9.48,  11.59,  -0.30,   447.9,   34.0, 105.7,   592.5,    0.0,   F,     F,     F,       0,   5.0,   0.04,  2,   3,   30.0,    F,  10.00,  -0.30,  11.00,     6,    T,     0.140,    T,   0.0,   0.000,  0.080,   2,   3,     0, -29.436,   0.031,   0.024,   0.050,  -0.012, -2.338,
